630
453
594
622
667
697
594
686
731
576
545
403
472
634
514
457
514
445
720
634
535
576
589
446
548
479
319
686
603
748
578
407
593
407
517
481
511
524
533
639
512
425
547
446
465
557
525
403
472
407
513
607
465
509
465
509
720
558
472
662
632
662
632
726
667
545
610
662
720
445
415
687
692
687
784
662
784
687
415
363
525
672
694
672
525
672
517
545
603
748
720
748
593
506
542
687
567
607
512
453
522
